version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,35.04,35.04,35.05
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,34.94,34.94,34.94
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,34.94,34.95,34.95
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,36.97,37.09,37.15
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,37.13,37.22,37.37
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,37.05,37.05,37.05
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,39.24,39.36,39.49
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,39.34,39.34,39.34
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,39.36,39.36,39.36
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,66.66,66.66,66.67
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,66.58,66.58,66.59
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,110,65.72,66.45,67.09
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,65.79,65.79,65.79
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,65.92,65.92,65.92
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,66.84,66.84,66.84
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,65.91,66.47,67.02
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,65.9,65.9,65.91
