version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,33.38,33.38,33.38
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,33.51,33.51,33.51
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,33.54,33.54,33.54
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,35.4,35.4,35.41
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,35.38,35.4,35.41
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,35.4,35.4,35.4
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,37.13,37.18,37.2
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,37.2,37.2,37.2
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,37.18,37.18,37.19
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,64.56,64.56,64.56
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,63.4,63.4,63.4
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,110,63.58,64.27,64.95
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,64.93,64.93,64.93
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,63.58,63.58,63.58
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,63.58,63.58,63.59
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,20,63.73,64.24,64.74
3.10.0-RC1-bin-20260731-ddd6514-NIGHTLY,10,63.61,63.61,63.61
3.10.0-RC1-bin-20260801-aac9dc1-NIGHTLY,20,59.84,59.88,59.92
3.10.0-RC1-bin-20260802-11ca8f7-NIGHTLY,10,59.92,59.92,59.92
3.10.0-RC1-bin-20260803-11ca8f7-NIGHTLY,20,59.7,59.8,59.9
