version,count,min,avg,max
3.10.0-RC1-bin-20260531-c26a453-NIGHTLY,20,33.63,33.63,33.63
3.10.0-RC1-bin-20260607-dec42ae-NIGHTLY,20,33.73,33.73,33.73
3.10.0-RC1-bin-20260609-b34a019-NIGHTLY,20,33.68,33.69,33.69
3.10.0-RC1-bin-20260616-4733954-NIGHTLY,60,35.02,35.09,35.14
3.10.0-RC1-bin-20260618-f4f2cf3-NIGHTLY,60,35.01,35.08,35.14
3.10.0-RC1-bin-20260621-b3a04ea-NIGHTLY,20,35.16,35.16,35.16
3.10.0-RC1-bin-20260625-83306a8-NIGHTLY,60,37.29,37.3,37.33
3.10.0-RC1-bin-20260628-e449094-NIGHTLY,20,37.32,37.32,37.33
3.10.0-RC1-bin-20260701-14f4239-NIGHTLY,20,37.13,37.14,37.14
3.10.0-RC1-bin-20260712-f51c618-NIGHTLY,20,65.24,65.24,65.25
3.10.0-RC1-bin-20260718-b17ee7a-NIGHTLY,20,66.15,66.15,66.16
3.10.0-RC1-bin-20260720-b41994a-NIGHTLY,110,65.4,66.24,66.62
3.10.0-RC1-bin-20260726-a036a3a-NIGHTLY,10,66.55,66.55,66.56
3.10.0-RC1-bin-20260727-a036a3a-NIGHTLY,10,65.54,65.54,65.55
3.10.0-RC1-bin-20260728-b827509-NIGHTLY,10,65.48,65.49,65.49
3.10.0-RC1-bin-20260729-8526f78-NIGHTLY,10,65.58,65.58,65.58
